PeriMac_YF1	PeriMac_YF2	PeriMac_YF3	PeriMac_YF4	PeriMac_YF5	PeriMac_OF1	PeriMac_OF2	PeriMac_OF3	PeriMac_OF4	PeriMac_OF5	PeriMac_YM1	PeriMac_YM2	PeriMac_YM3	PeriMac_YM4	PeriMac_YM5	PeriMac_OM1	PeriMac_OM2	PeriMac_OM3	PeriMac_OM4	PeriMac_OM5
Msh5	6.94872395706813	6.84524039952778	6.77859983458217	6.64687927860678	6.50040446853215	6.87086167849183	6.86483739779213	6.76192197825648	6.58362372743003	6.63806647109744	6.75635528101084	6.81652476076084	6.91160659812467	6.95550818567393	6.70255182216505	6.69806048046401	6.87554748276552	6.62506772967162	6.95361340123488	6.7893723850005
Clic1	11.3367673309299	11.4710762119233	11.018384738313	11.2452167126015	11.1684288149643	11.4622130664604	11.3116094078302	11.1930578519691	11.4206498303453	11.216606737884	11.7168898859043	11.5190608211327	11.3248372834682	11.2679437209702	11.2611975997341	11.8625674871239	11.7008962443275	11.795166298793	11.5415671684327	11.6983322916176
Ddah2	7.42979681343195	6.93763368107627	7.28040643481484	6.9365567134821	7.12221782912729	7.03662678370979	7.14864311581692	7.03886027049232	7.03782103588139	7.15721025705192	7.3749776065815	7.40643909093663	7.40426077282871	7.57635508409309	7.2853173026698	7.8081149581976	7.5288041009132	6.32873802826635	7.3929618108114	7.18247785839637
Ly6g6d	5.85595039321479	5.77228959141093	5.58690194766628	5.58690194766628	5.79441787678441	5.92135123749373	5.85598154795685	5.58690194766628	5.58690194766628	5.8594377973041	5.85194789283544	5.58690194766628	5.58690194766628	5.97002313158644	5.85607391130739	5.58690194766628	5.86725273236644	5.58690194766628	5.79815480238019	5.58690194766628
Abhd16a	9.87695981096508	9.96670682815198	9.66189797760892	9.57442625706956	9.70822183297595	10.0284974494186	9.79089639264647	9.85697520769529	9.86755345817643	9.83228377858135	9.68179756756815	9.74522986275701	9.62705339208641	9.63382222808383	9.65989872037161	9.87816273736557	9.8242222675324	9.64946039592352	9.74561104417242	9.72912243544716
Ly6g5b	5.96684657394721	5.58690194766628	5.90816635763159	5.82318161652906	5.88012190227104	5.97280457931957	5.58690194766628	5.98101004944199	5.97003756637748	6.0168669661997	5.85194789283544	5.9331023466135	5.58690194766628	5.97002313158644	5.91633114123758	6.06313981710046	5.86725273236644	5.86993472443827	5.79815480238019	6.12818448599783
Csnk2b	9.85879257124686	9.75151113739024	9.48936640323565	9.74980028172374	9.58029036216727	9.80202659567916	9.57555045445553	9.5713480537475	9.89111861184062	9.64906254201191	9.86965410205709	9.89078507897803	9.63332174144847	9.60874650387208	9.68372520029449	10.0112539115002	9.93463996191688	10.0370236629295	9.84803523367513	10.0533962040041
Gpank1	8.37989902597547	8.33735542004894	8.50220621034478	8.65025300278546	8.43658518667308	8.19150361183407	8.38385228415776	8.42823326485798	8.60834447384727	8.56957403158168	8.30265746960054	8.42774469104091	8.12311753961755	8.42137065875151	8.57764220246304	8.46704359816101	8.25814560739809	8.4406307170451	8.36490436285458	8.30314804983997
D17H6S53E	8.31926926784745	8.35177999954866	8.35941496397442	8.45345538088319	8.44921569636476	8.20024915998517	8.14193294936849	8.32698730785857	8.70716842622372	8.33119514977764	8.1154250423403	8.18121318403633	8.26214631807875	8.28833319312746	8.28492974349918	8.36456361641407	8.3639305669622	8.46400228680033	8.24941551068977	8.44016058109925
Apom	5.91618018911025	5.90756327354577	6.22553216969081	5.9952434637148	6.17036725838955	5.92135123749373	5.91621826351657	6.04151190515647	6.12716872867245	5.77975694495167	5.77444932099744	5.86979865488352	5.90097881338929	5.90002413332135	6.08867440981202	5.86268800070809	5.86725273236644	5.78719654749909	6.00828575891057	5.80895873339519
Bag6	11.577436266946	11.3909138866396	11.4135750853113	11.2831258354209	11.3654699038533	11.5802290104954	11.3808526571898	11.5112098685202	11.3879709738837	11.3899111824863	11.5421353851693	11.4914484257763	11.3969861383533	11.414548241474	11.3722503085562	11.6252841564123	11.51634424848	11.6207651481038	11.4228603255254	11.5458869859421
Prrc2a	12.6943879981375	12.7067387843989	12.7179254899696	12.4935542628549	12.5248764757354	12.7363484489989	12.6171292471449	12.6061587841778	12.5490710626554	12.4664084053246	12.7342318179048	12.6320052780455	12.6581822092386	12.6325512775209	12.6196468532781	12.7552511838268	12.7131829242166	12.5278346590348	12.5510340700088	12.6898018462467
Aif1	7.36740213930109	8.26287788391482	7.4084198267005	7.30118238836314	7.84894514044729	8.56903287622743	8.34256707104039	8.02514152833955	8.05785877918475	7.03296971265465	7.75764456829537	7.61871960766696	7.5998806846729	7.21717553788758	7.49718722463206	7.25088775822668	7.83298061964851	5.93326860039479	7.80145300932245	8.4497903327687
Lst1	6.7453372378591	6.68839741183806	6.69746733619046	6.71663828313679	6.60417092517234	6.37499892105552	6.70218593551088	6.53795552095775	6.7110352504338	6.47791702390883	6.59427467839925	6.40211362320497	6.21140954748408	6.31493132929697	6.54132362394779	6.28428269285806	6.3949412895251	6.62506772967162	6.10208440195075	6.31631443621353
Ltb	5.96684657394721	5.90756327354577	5.97996552446691	5.58690194766628	5.79441787678441	6.13104798113131	5.58690194766628	5.58690194766628	5.58690194766628	5.77975694495167	5.91128855206262	5.58690194766628	5.58690194766628	5.80852960934643	5.58690194766628	5.58690194766628	5.86725273236644	5.86993472443827	5.95215335263379	6.08150060019021
Tnf	6.77313725987113	6.32101702944831	6.53550699518977	6.59720182455364	6.87371517413206	6.87086167849183	6.70218593551088	6.58747730229681	6.76872412916638	6.41667874924735	6.80902365313641	6.74120419959384	6.8267050361213	6.71099468162638	6.5760257434519	6.52698772747626	6.66698071181919	6.27476612349436	6.66063146242105	7.00369217579359
Nfkbil1	8.30759859721038	8.00226710471218	8.29340150532674	8.13825095987195	8.16135842444972	8.20024915998517	8.29212826519091	8.2705600638279	8.26128918728951	8.10461575009839	8.1154250423403	8.05730271178946	7.89801541165876	8.18227970777478	8.19031182111582	8.05674578924156	7.96484763990821	8.35975267139616	8.28411178519072	8.01963663893602
Atp6v1g2	7.11921915764775	7.03276173036071	7.10881137994026	7.13344380416551	7.22304416477478	7.0255970004054	7.16774293047258	7.0836477909725	6.84933455946628	7.32158971736627	7.00669866576675	6.78708737547919	6.91160659812467	6.97093814707498	6.96078649316502	6.91999722439341	6.88889724625683	6.85969556723843	6.96766397494042	6.80754886056638
Ddx39b	10.4992906178849	10.6097044606299	10.461072674805	10.295986824081	10.4299257807641	10.6933607280284	10.5277651396049	10.5022115844813	10.4983779723163	10.4760680894249	10.5834204867777	10.4101882805359	10.5703700770732	10.6164230154837	10.50470968328	10.693172069382	10.6950830721141	10.652838232713	10.5070742502603	10.6578248527794
Mir8094	6.44718019983853	6.48134320533798	6.60858602871137	6.59720182455364	6.58440640095175	6.48028167998466	6.48609316130001	6.56307699948449	6.2985541781551	6.58795148327784	6.65658101383799	6.55044720697287	6.67364900773479	6.56044860754868	6.67253987387651	6.40453397669221	6.7156287235721	6.37874704082336	6.64141524420471	6.6080209627315
H2-D1	12.3367481094008	12.692258411155	12.5701794333616	12.6030809889308	12.6432820068537	13.1304125924339	12.8650715757673	12.9394915971898	13.2038669327811	12.8276664350867	12.2753721750949	12.566484484907	12.4483855260322	12.079864698278	12.36996135524	12.4037606198695	12.7561547112971	12.9482542283397	12.8104472853796	12.7346892499355
H2-Q1	7.44491331435768	7.64246275205246	7.46245071169584	7.40116380191758	7.58240851305293	7.71813136417335	7.42998580200117	7.84844530368842	7.91718557528067	7.35522772238554	7.31161915018926	7.33586953842006	7.45611170767818	7.03054332947949	7.53272961948197	7.27836556163216	7.61005703718226	7.59027290294824	7.3929618108114	7.60695805222521
H2-Q2	6.01138875571518	6.71637735911287	6.36596249218229	6.25009421815802	6.29912356752545	6.19439028910167	6.38509202603059	6.33548423484587	6.24669903791537	6.09489986224796	6.25753550637231	6.35382617419206	6.03020531314002	6.02886303454774	6.18536202799777	6.46814781555673	6.23983116634454	6.37874704082336	6.24969499506727	6.6724888865166
H2-Q4	10.1751421990383	11.2758174399474	10.5866334677951	10.4426811348041	10.6238284120462	11.7514441921394	11.1095700683792	11.0676071665879	11.4864409155687	10.9044573234779	10.365637390056	10.4576180266213	10.2881164177132	9.96852912679368	10.2043815755659	10.249519920906	10.7194553831194	10.7648789839359	10.6986654803977	11.4672376591693
H2-Q5	7.92710837895092	8.88240792966502	8.32129206529359	8.23046808597769	8.73611818636404	9.7345798122942	9.02036586213839	8.96737509515414	9.43298250206333	8.92796852394938	8.1154250423403	8.39568879019411	8.12920219045132	7.98258007189481	7.98370985123838	8.25813588815522	8.52887081553176	8.28268159662955	8.61359902714093	9.24527854129193
H2-Q10	6.81340934778299	6.4251964731907	6.45536736614343	6.45864534995138	6.13314226332056	5.92135123749373	6.26758659637854	6.18646173669462	6.34661850332818	6.4376382677528	6.25753550637231	6.07534268819207	6.03020531314002	6.20953289418458	6.24156141432012	6.22934155711336	6.14499970434869	6.1839977186468	6.00828575891057	6.53843958328085
Tcf19	7.58679712435768	7.36424502017308	7.13692716614434	6.89995188587881	6.66094449266552	7.81450921367103	6.62524869831124	6.7816160561464	7.27133477994117	7.44321416879753	8.14135171101384	8.03110104674216	7.29345240154918	7.69872964796338	7.45315920623899	7.93820888881924	7.97572135750337	7.46582118662489	7.42157913432202	8.15692721096086
Cchcr1	7.63292313580981	7.5607230918406	7.44112079740887	7.10296002520668	7.42038830417474	7.97820106249612	7.36758612696089	7.29671547800104	7.64777109315741	7.54685763929956	8.00645443464279	7.98808911209753	7.84656889987788	7.91357633837892	7.83704009145688	7.83167785250153	7.98112532864981	7.86306002177597	7.54703703569604	8.11473229303081
Cdsn	6.18509048997581	6.07539224089604	6.04030946911055	5.9952434637148	5.79441787678441	5.86018179436885	5.91621826351657	5.58690194766628	5.97003756637748	5.97175705597887	5.77444932099744	5.78710010110728	6.08204853930754	5.58690194766628	5.58690194766628	5.78206035948981	5.78529558644605	5.86993472443827	5.88539290095207	5.90062922757764
Vars2	8.52747843243706	8.60369958228605	8.57307074403358	8.48029297821006	8.66971406621015	8.80226690761396	8.54430744547024	8.64656585878455	8.79949535038282	8.41528548185549	8.71161970654388	8.68061851735367	8.54956373031358	8.66265047952689	8.50834885240095	8.75081700553276	8.53968015354451	8.73044415680597	8.62895738878298	8.65882077284617
Gtf2h4	7.51075085291459	7.61786457978038	7.59288591002513	7.67967383555656	7.69713553531405	7.95227766827118	7.69627839911781	7.64440081315611	7.63469227931574	7.70692213959139	7.83516212491934	7.72294506691392	7.66177980306679	7.72350745976809	7.80905343359719	7.84907791265598	7.68644993487967	7.59765910384182	7.66114963679349	7.85192624229298
Ddr1	6.40630883344277	6.14005316012765	6.88898095165962	6.20793209048091	6.04933954975663	6.01803556061061	6.05162549715949	6.22721233373853	6.39157485728008	5.8594377973041	6.0051002897921	6.03313694561238	6.08204853930754	6.02886303454774	5.91633114123758	6.06313981710046	6.1093563236864	6.03335056490284	6.00828575891057	6.02971380151948
Ier3	8.87681345018695	8.52995404273874	8.89663942579456	8.8186173701217	8.97714747038025	8.77946083035127	8.73784841486111	8.94621953870124	9.14469187254181	8.98594171169771	8.78887842376446	9.1272726954221	8.95498011595053	8.94772256992362	9.10335678312603	9.30884574436307	9.03886765919231	9.62754601024125	9.14976802893093	8.65882077284617
Flot1	9.87049788040541	9.69573216875838	9.49658622625686	9.38856673471342	9.55365703796912	9.77228216679463	9.69460722270293	9.56905570401936	9.58224683570812	9.56439587666319	9.65429471203653	9.59540934757477	9.58454811286219	9.71828382294771	9.69695550509252	10.6730584491316	10.1234594796584	10.5925025061908	9.60106030538907	9.57087873856643
Tubb5	12.3807267769291	12.6559415987213	12.096973898248	12.1604864424616	12.4618176348508	12.5449909139498	11.9895220364113	12.0104563098959	12.2666054389299	12.1675242914982	12.9052205739179	12.7256158730295	12.4533950477166	12.3965761791434	12.4635913981035	12.6594965513178	12.8761392238871	12.3308981525636	12.6046323716056	12.9807709592034
Mdc1	10.6310776696701	10.8795096147238	10.5339901739676	10.4927581645161	10.3637579737467	10.6427040167824	10.5285851219477	10.3400683668232	10.4621788327651	10.5558100014151	10.7136236868377	10.6075892416127	10.4385339375741	10.5707525517872	10.5121964652725	10.606902607728	10.71006980082	10.3481089196436	10.5233754592577	10.6434770595996
Nrm	7.4524029055083	7.44517944644725	7.72846750074284	7.45974030134624	7.21226470691502	7.62750988136939	7.22322042044477	7.20826054578719	7.58099864813115	7.44321416879753	8.23240945701716	7.86214457993757	7.82389317839728	7.8703926339444	7.56729722229471	8.00135625129966	7.93727061255923	7.6050027729893	7.7071121330103	7.84445809789138
Ppp1r18	11.2087021174086	11.344031713741	11.2537309935968	11.3316865423722	11.1907437666913	11.1903974706402	11.2991783900803	11.205610996363	11.279312580354	11.075309798767	11.3921065460053	11.3391803823789	11.4314515919592	11.1530686440006	11.3417840919649	11.3003610846344	11.3354876712473	11.0471605076895	11.148089316141	11.3541702216891
Dhx16	10.7609043390155	10.7007767806379	10.6833269718832	10.690884369256	10.7955019244223	10.6372253180941	10.599754405798	10.6937450954978	10.5890845626486	10.6546685437974	10.6330816279668	10.5127279879144	10.6413553881773	10.7251227356965	10.6670178131697	10.5503418844728	10.5570544262969	10.3936607776171	10.3796690733679	10.491540614022
2310061I04Rik	7.03726908272374	7.03276173036071	7.06527915455587	7.19207662251472	6.71438555155056	7.10059638102318	6.97169964042002	7.02351903235097	6.89970967743024	7.10709722637491	6.9297654232486	7.00183804636114	6.97487581607669	7.1276856470568	7.03788574949851	6.91999722439341	7.13652813170895	6.93995363791475	6.83387145087556	6.97343417815109
Atat1	7.41449293218118	7.26933282969617	7.69368198439132	7.23418375104447	7.31587268006989	7.6474721563204	7.6331275699702	7.54885583943387	7.53918729220315	7.4354705474094	7.55423824161161	7.76239720553968	7.68742253169137	7.68194408104816	7.66570244590069	7.78412239878579	7.58110845504128	7.42424635803627	7.78737446202416	7.18247785839637
Mrps18b	7.11921915764775	7.51442795538395	7.0503831519867	7.1483848639555	7.25480131805401	7.50068451391196	7.35955736544063	7.42374748181983	7.23554335800449	7.22389293931291	7.52038650216107	7.28957845226142	7.246099887374	7.3993457099856	7.26804542092527	7.63688184367784	7.50570680937563	7.29972174761182	7.20538220894213	7.46437985818431
Ppp1r10	10.428138918379	10.3748810939662	10.3971391349328	10.3782318920485	10.3328484074914	10.315174222625	10.40363205975	10.3901398897341	10.4052058783866	10.2303147755795	10.3395747485233	10.3883739998525	10.4313750197625	10.2519454971817	10.3007587474496	10.2815726715352	10.3225267223584	10.5493370579635	10.2764202098446	10.3164923585073
Mir1894	7.46724786149133	7.16616131227595	7.49377516754685	7.26143897954429	7.42946140924281	7.35120239641784	7.7682094976137	7.53889404707058	7.85204798510135	7.44321416879753	7.09825366892444	7.39783776532769	7.54432472600098	7.35632073093457	7.53272961948197	6.95672188041828	7.55148547015669	7.38994740005805	7.41211387493346	7.58885063206994
Gm8801	6.15479382815178	6.4251964731907	6.48298012223232	6.16248858723585	6.54345914658535	6.46035311296277	6.24133991025893	6.42892043834819	6.05546336976609	6.05756015032463	6.37338343162237	6.15002075242003	6.28379170902147	6.24667446073599	6.40667627559595	6.1688698348565	6.1784003683704	6.51123072175127	6.00828575891057	6.34803096828302
Abcf1	10.3643516658405	10.7213138511806	10.348911012739	10.4332633233946	10.4710548611164	10.6198695868916	10.6427966248991	10.4889729327031	10.5220146988717	10.5500216178893	10.6426646621369	10.5264089707399	10.4421000871091	10.5815035873151	10.6759316273299	10.4834922257801	10.4255658784267	10.5349572313558	10.324906338238	10.766789692366
Prr3	7.74445849833981	7.7972849369521	7.94185452167358	7.66028745885604	7.78211239973446	7.97820106249612	7.98303375575853	7.84054852948919	7.87411754690883	7.7500965241599	7.86177758721499	7.7095242167362	7.90520486244622	7.8181663250349	7.97375138901366	7.70296112919196	7.82086934318859	7.76974757966294	7.80145300932245	8.08377018565598
Gnl1	8.66998251954021	8.5946913962899	8.51667008349084	8.29880600392532	8.29884533204962	8.65953234908829	8.77466769093554	8.62442100317309	8.47410659168196	8.33905463788452	8.75903056676923	8.62328128026719	8.49943219082733	8.42137065875151	8.42109349209353	8.68037518643165	8.56105085724657	8.89024163245354	8.41921782302516	8.71945713212182
A930015D03Rik	6.29270931712563	6.36452858262522	6.26359537191519	6.11291164020027	6.327594668997	6.3520123478663	6.36313756991402	6.48530167640075	6.2985541781551	6.27619349778547	6.14642703539287	6.03313694561238	6.31711344886942	6.28170532464091	6.01158280038531	6.22934155711336	6.37140082609089	6.03335056490284	6.34066315329661	6.21072237483151
H2-T24	10.5790099517914	11.2100366056855	10.3594765542205	10.7678000338607	10.6509205809037	11.5924057484934	11.3785821875943	11.1098632346285	11.5127814147465	11.4096664575411	9.5050096485887	9.56027022060857	9.61865268272487	9.48783736339639	9.66888014940517	9.7072563814217	10.0521218778405	11.1444445140846	10.1162796179537	10.4673011755143
H2-T23	12.0999644022618	13.0608537215185	11.9932209709589	12.2089394717123	12.4051797001584	12.9769788497299	12.404227195515	12.3993755508515	13.111280328816	12.6069220530529	11.7245406958263	11.791549231119	11.7014664624172	11.5992720854357	11.7831994271128	11.9006307341246	12.0456680371132	12.5832076990054	12.1593252939872	12.5684915028582
H2-T22	5.58690194766628	6.00031071802432	5.90816635763159	5.9952434637148	5.94571450846615	6.01803556061061	5.77730763934934	5.90902183309711	6.05546336976609	5.9204420499682	5.77444932099744	5.58690194766628	5.8092066567773	5.58690194766628	5.85607391130739	5.78206035948981	5.86725273236644	5.86993472443827	6.00828575891057	5.58690194766628
Gm6034	6.0884457869428	6.22434761044297	5.97996552446691	6.05789518930396	5.88012190227104	6.3520123478663	5.77730763934934	5.98101004944199	6.05546336976609	6.09489986224796	5.85194789283544	6.11406392982139	5.58690194766628	5.90002413332135	6.1550519717755	5.58690194766628	6.02913976748817	5.93326860039479	5.95215335263379	5.80895873339519
Gm11127	6.01138875571518	6.59892906832731	6.04030946911055	6.54452014062653	6.23814734501548	6.22357948622313	6.18515897990401	6.36799622927413	6.51220755138592	6.37289872251232	6.28238033133365	6.53086044689602	6.2486593418627	6.20953289418458	6.29302795272779	6.25741499731948	6.50272904440209	6.37874704082336	6.3951984621513	6.28302774721479
H2-Bl	6.15479382815178	6.22434761044297	6.14108514429069	6.11291164020027	5.88012190227104	6.3520123478663	6.24133991025893	6.36799622927413	6.19007173517113	6.16208090760019	5.96121013621701	6.15002075242003	6.1716363950657	6.08055215361866	5.96702050441437	5.97633305050044	6.02913976748817	6.1839977186468	6.24969499506727	6.31631443621353
C920025E04Rik	6.62513307528117	7.1480390894073	6.88898095165962	6.86201179897243	6.97203726170268	7.03662678370979	6.75946616076606	6.97615767364186	7.19862846831636	7.06534406267505	6.7427306264489	7.06093071018307	6.75321347304252	6.53666095533581	6.73163115958828	6.82890644426387	6.87554748276552	6.84569046491628	6.75114664392316	7.16968241436915
H2-T10	7.35937402996689	7.97416698951511	7.80349992967889	7.70821905255591	7.84241226141188	8.53181273733049	7.99783157330211	7.96879772524222	8.4018000815667	7.95737072798199	7.47140740510169	7.79438831646855	7.5998806846729	7.63899983790199	7.51863306615481	7.53089476295459	7.75218642918965	7.84491827711452	7.82916598867644	8.22635674408379
Gm7030	6.31697467127799	6.68839741183806	6.36596249218229	6.48829872613216	6.38122945043998	6.73365290925413	6.31705769125264	6.61120875849139	6.68081577184111	6.58795148327784	6.41482244397967	6.53086044689602	6.34886319252158	6.31493132929697	6.48639305837812	6.35888773931578	6.7156287235721	7.05001380650315	6.58114798646504	6.80754886056638
2410017I17Rik	5.91618018911025	5.8488999144761	5.58690194766628	5.82318161652906	6.04933954975663	5.86018179436885	5.77730763934934	5.90902183309711	5.58690194766628	5.8594377973041	5.77444932099744	5.58690194766628	5.8092066567773	6.08055215361866	5.96702050441437	5.58690194766628	5.78529558644605	5.58690194766628	6.00828575891057	6.17099177332965
Gm8909	7.30163458362466	8.02067941132953	7.26806390527031	7.59003486692192	7.48254691477967	7.61402691872384	7.4525936762163	7.49823981862599	7.82960401127515	7.33852572163616	7.44253078136782	7.30830960670938	7.46622628092798	7.28877551663741	7.31912926410119	7.43918487583329	7.4500950777317	7.7036316232053	7.72949630406056	8.09623995614498
Gm6623	6.70206251601989	6.74355168495983	6.65411512253021	6.86201179897243	6.69691116463171	6.6243924632477	6.77326774786459	6.48530167640075	6.47403447536183	6.94162853779546	6.59427467839925	6.55044720697287	6.58652185345654	6.53666095533581	6.7172034025388	6.8152017652681	6.59779074996242	6.75727658733971	6.84962276477238	6.92638278845483
Rpp21	7.37537765022519	7.46636091031085	7.69368198439132	7.48241709229967	7.45628786278522	7.43993507228428	7.67138785156719	7.56854713955299	7.68622889448573	7.54685763929956	7.72880908988977	7.36281469666014	7.57240654582362	7.59456946369176	7.53272961948197	7.56003363924395	7.63134594082939	7.48206908563343	7.61348680754183	7.70222264593826
Trim39	8.6819749740559	8.79636564101245	8.90393958197746	8.87590206197971	8.76651059283732	8.80509189212387	8.78857646949787	8.79646395826025	8.95283225079306	8.91763931564609	8.8101955439482	8.67730985037928	8.96501158168982	8.94100186748912	8.93646648906914	8.6292005934049	8.57161480696102	8.88452890061782	8.79106386511577	8.73127654365234
Trim26	10.2898862644707	10.2838704156908	10.1593241198338	10.1606222389451	10.0323830395843	10.313211305734	10.3591407553184	10.2184104271495	10.3036335291633	10.1549064039149	10.1632306756045	10.0151784354678	10.1260404957675	10.0820271541218	10.1359843311024	9.95974401501802	10.075483841798	10.0660958506535	10.0146227885633	10.1853004877106
Trim15	5.91618018911025	5.90756327354577	5.90816635763159	5.92068052309363	6.00087005267518	5.78028420382924	5.77730763934934	5.90902183309711	5.85821657875613	5.97175705597887	5.91128855206262	5.78710010110728	5.8092066567773	5.90002413332135	5.91633114123758	5.58690194766628	5.58690194766628	5.78719654749909	6.00828575891057	5.80895873339519
Ppp1r11	8.30368630511461	8.52679514607132	8.32680308728197	8.53757528754485	8.52665036639542	8.65011098246653	8.51433609456864	8.54639424425833	8.52257288972759	8.61849984699246	8.31024586593099	8.26393720034953	8.40834615480077	8.47871242956589	8.30466388069621	8.47797695191436	8.49593066839335	8.60355674777745	8.29386628801651	8.32956694170986
Znrd1	7.6585540600903	7.74769563474109	7.48342082082194	7.55870121584195	7.54999155522089	7.50807447653821	7.46003890709572	7.43466704763681	7.68622889448573	7.52535816891648	7.56752910220525	7.43188791381063	7.63561648168141	7.69872964796338	7.64019127621743	7.60946942980759	7.63836437184453	7.71712612807376	7.50366150611271	7.50400741118917
Znrd1as	6.91353698629989	6.89246623951909	6.87139857077136	6.89995188587881	6.95853902172231	6.93307492786369	7.03742462899283	6.95989758118597	7.05922290410579	6.91752082539065	6.90672130021386	6.67637969677837	6.99012427106355	6.80531656378022	7.02719993487965	6.85576884882093	6.82033250431919	6.85969556723843	6.8016081708649	6.89380763479732
Zfp57	5.96684657394721	6.16958413974057	6.04030946911055	5.9952434637148	6.00087005267518	5.92135123749373	5.91621826351657	6.04151190515647	5.97003756637748	6.05756015032463	6.0051002897921	5.9331023466135	6.1716363950657	5.97002313158644	6.01158280038531	6.100913351997	5.86725273236644	6.58877515458518	5.79815480238019	6.34803096828302
Gabbr1	7.92710837895092	7.93088031776786	8.52145820699615	8.13141920077655	7.79575324588027	7.89887202805642	7.88531188631791	8.16275008818871	7.93820834759357	8.24584438450538	8.27187855070824	8.5047891914947	8.46656463268726	8.94436620742175	8.64058757567198	8.03686637511252	7.84498177635992	10.0267721071405	8.33220784430591	8.10243210469888
H2-M3	8.71443564630638	9.38214256446332	8.75833829857076	8.95769717481144	8.92138306472604	9.46009597820217	9.15262948931294	9.24033755614585	9.48563720262857	8.92281334711411	8.85956866090499	8.73252383374377	8.71009876177667	8.55610354144549	8.62511457073353	8.79781940653603	8.82743650668622	8.9100563194349	9.04852217245596	9.48120797107298
Olfr99	5.58690194766628	5.58690194766628	5.58690194766628	5.82318161652906	5.88012190227104	5.78028420382924	5.85598154795685	5.81491115085135	5.58690194766628	5.77975694495167	5.58690194766628	5.78710010110728	5.8092066567773	5.80852960934643	5.85607391130739	5.92441381897204	5.92999159420547	5.58690194766628	5.88539290095207	5.58690194766628
Rn45s	19.1300752711322	18.8586103681897	19.1698519622292	18.9303384925808	19.179625685466	19.0204589556967	19.0765908370389	18.9471685303396	19.7214470951559	18.8929805046324	19.1196767359768	19.0582298426547	19.1790499316851	19.4754017400326	19.0663934842484	19.0984113536055	19.0792911871089	18.5160891483813	18.9695223179755	18.8681276968633
Crisp2	5.91618018911025	5.58690194766628	5.58690194766628	5.92068052309363	6.00087005267518	5.92135123749373	5.85598154795685	5.81491115085135	5.58690194766628	5.97175705597887	5.77444932099744	5.98634252376392	5.8092066567773	5.80852960934643	5.77737309178587	5.78206035948981	5.86725273236644	5.86993472443827	5.79815480238019	5.80895873339519
9130008F23Rik	8.8020793645396	8.70750871847494	8.98529097934295	8.76325698930767	8.99431066834962	9.18409091374533	8.72342656688895	8.87706067304022	9.11371672085131	9.22202336782908	8.919564527592	9.09066456805922	8.90372776286043	9.19898996759786	8.93895885984437	9.02670382611599	9.43232362871196	9.63601434814813	9.31421206831463	9.18107745732186
Cenpq	7.09928622316706	6.97028523877364	6.73889365702503	6.73878068628502	6.64241670709899	7.28233732131278	6.78687682706118	6.95989758118597	6.94775681858192	6.86756938444482	7.38266989264049	7.27054871170637	6.95940796293277	7.05917149429572	7.09992506292586	7.18416247417335	7.2376382188673	7.35465921239823	6.96766397494042	7.55184364154675
Mut	8.84792373730483	9.04021813848471	8.85202835303359	9.03502405615565	9.06366853947261	9.00477332194078	9.03903847030785	8.88450192158209	8.90700048812683	9.0176893643282	9.09217320393197	9.15116459211308	8.95162043863954	9.1299338735007	8.96364414493228	9.07026221432777	9.17330874617454	9.09183105809262	9.17334220448682	8.95232425267184
Adgrf2	5.91618018911025	5.77228959141093	5.58690194766628	6.05789518930396	5.79441787678441	5.78028420382924	5.58690194766628	5.58690194766628	5.58690194766628	5.8594377973041	5.85194789283544	5.9331023466135	5.58690194766628	5.90002413332135	5.91633114123758	5.78206035948981	5.78529558644605	5.78719654749909	5.79815480238019	5.58690194766628
Cd2ap	10.8851191236892	11.2066431647436	10.9940306948442	10.8397986605635	10.9459652610723	10.8752089608237	10.9547659536037	10.9540194668871	10.9139494888907	11.0867722081518	10.9015402464399	11.0105911248825	10.9051221092407	10.8116586521748	10.9199017204502	10.6215099757094	10.9548389254311	10.8170498049396	10.9641426208136	10.9318687682074
Tnfrsf21	10.6754195773575	10.6531125389707	10.4009795894522	10.4966384003818	10.4740926783474	10.5950531963199	10.713716266037	10.5961188913006	10.4932620683013	10.3851588590728	10.8923028338619	10.6803632953564	10.8912827803336	10.6897932773551	10.5425728186029	10.776741250396	10.716333646163	11.367128178743	10.4463849618968	10.5910354299013
Adgrf1	6.55842118832242	6.03946176522227	6.29949044659639	6.16248858723585	6.04933954975663	6.05883748204861	6.26758659637854	6.39908885874599	6.19007173517113	6.16208090760019	6.37338343162237	6.37837443838622	6.40837090042695	6.31493132929697	6.29302795272779	5.92441381897204	6.14499970434869	5.93326860039479	6.00828575891057	6.08150060019021
Adgrf5	9.44190203721248	8.19221120395061	8.71322145859466	9.3716939230311	8.28002782230436	7.41636452011001	9.72503966790774	9.0456658255862	8.21957098568797	8.49105871013918	7.57412265786757	7.28010159371658	7.96822351338166	6.60612216408108	7.56045883272085	7.77195960736991	6.88889724625683	7.76974757966294	7.29240057442154	6.48862021787445
Ankrd66	7.12905568307165	6.48134320533798	7.44112079740887	7.24789003014221	7.0743810909379	6.79084009128943	7.12921946696057	7.02351903235097	6.82318180392087	7.01084584017024	6.4347054875224	6.78708737547919	7.00516077312424	6.95550818567393	6.97214282682431	7.0378214097129	6.98998727446524	5.93326860039479	6.89546875725917	6.87712928418632
