baseMean_F	log2FoldChange_F	lfcSE_F	stat_F	pvalue_F	padj_F
Pld4	2990.81323967095	0.00506479199450339	0.00715041063458935	0.708321836791163	0.478745419435592	0.935621895660862
BC022687	6.09016827420056	-0.0187405607341187	0.0363549965080619	-0.515487898065481	0.606212124163492	0.961389685001704
Cdca4	183.439702309529	0.00453714607686305	0.00798547780626648	0.568174652404969	0.569916381185025	0.954721232430612
Gpr132	98.9552852057159	0.000311787681670819	0.010488492187552	0.0297266447927431	0.976285061836876	0.998598570376534
Jag2	2.79122073624918	-0.00951697151866543	0.0518596476244747	-0.183514002786513	0.854394732709553	0.98925529157635
Nudt14	39.8971074642547	0.0128012617028279	0.0166458762174063	0.769035017179921	0.441872522998977	0.925490498410341
Brf1	902.0749555408	0.000773525152031476	0.00460174685066837	0.168093808097924	0.866509480464892	0.98978115194521
Btbd6	107.347679557405	0.020576852887947	0.00905126484695811	2.27336767135505	0.0230040326355327	0.325206986078219
Pacs2	1893.78078500232	-0.0135407743110057	0.00560685050149333	-2.4150410836528	0.0157334349441801	0.262130585813594
Tex22	22.2758874681926	-0.00920923718038393	0.0211887865978899	-0.434627869691275	0.663832562252961	0.968943339038118
Mta1	841.340167619871	-0.00357688229313188	0.0042795127547394	-0.835815313126622	0.403258810408252	0.911824238277368
Crip2	13.668444078903	-0.0269286221356525	0.02434576064384	-1.10609081102857	0.268687215575989	0.828398786638019
Crip1	1712.62271637897	0.00496973712055377	0.00766611592988217	0.648273149794404	0.51680829708233	0.943839715113049
4930427A07Rik	29.3344229033091	0.0393838583102683	0.0180793757612514	2.17838595924742	0.0293773143289501	0.365070317347688
Zfp386	515.965567195565	0.00241247821967417	0.00667168955280935	0.361599292140071	0.717651493714217	0.979645030797898
Vipr2	3.3848687457262	-0.0482171436920024	0.0474062670221658	-1.01710484121134	0.309103557509484	0.856499602944396
Wdr60	133.504001774711	0.00401767771459207	0.00805223396281843	0.498951934723195	0.617813245600359	0.963294338067616
Esyt2	1193.49530425834	-0.00795557552220239	0.00465039543203519	-1.71073097728395	0.0871307864524468	0.586428323253972
D430020J02Rik	11.2894564165601	0.0200609811056062	0.0341555913993767	0.587341055554736	0.556974672956889	0.951972718385248
Ncapg2	169.389153904485	0.000546172027975356	0.0163005619346248	0.0335063312642741	0.973270817049479	0.997621972206385
Ptprn2	1.10700434362735	-0.0823581973191457	0.0869510113026269	-0.947179291940652	0.343547425609495	NA
Gm5441	1.48094985603309	0.10329262545788	0.0689199312077901	1.49873372836745	0.13394272307316	NA
Rapgef5	203.710795086344	0.0139038847427771	0.00950702624498216	1.4624851540844	0.143608309665554	0.700004265782268
Cdca7l	410.805057003681	-0.00436467661749153	0.0116637539681454	-0.374208563504666	0.708249153331081	0.97831089895115
Dnah11	4.60822695927048	-0.0233563537695233	0.0414932175361405	-0.562895700946303	0.573505907794603	0.954901383013839
Sp4	351.07503497224	-0.00396350255476913	0.00651750035880021	-0.608132310943019	0.543099723953111	0.949321742435391
Gdi2	5003.5828829403	-0.00547882140349427	0.00332191550463177	-1.64929583424236	0.0990870426721738	0.617624947724374
Fam208b	1492.73857025377	-0.00106335978524719	0.00524748026844437	-0.20264197878774	0.839414876322954	0.988522877133764
Asb13	274.328817977795	0.0051702834465577	0.00830505959087891	0.622546218962234	0.533582762354123	0.947692242600344
Net1	631.568442716584	-0.0101487128160943	0.0107024468487863	-0.948260987369002	0.342996606290257	0.8779823023512
Akr1c18	10.0031577873935	-0.133538386612441	0.0759617323390795	-1.75796921029064	0.0787527483388309	0.563812518853202
Akr1c13	269.332848882466	0.00683994868540629	0.00639990709902557	1.06875749594048	0.285178956271884	0.840216115927368
Akr1c12	49.0749105558577	0.0835590722782539	0.0145041073697206	5.76106272163261	8.35859692350987e-09	2.28318289810643e-06
Akr1e1	316.830898596969	0.00976783635727227	0.00649694000075797	1.50345183365287	0.132722568759171	0.682298721192641
Klf6	2711.32879091902	-2.87987337225672e-05	0.00411707458807031	-0.00699495068804797	0.994418882355862	0.999578023057929
Pitrm1	825.701082842832	-0.00246410944949268	0.00480836934381291	-0.512462598711002	0.608327289823155	0.961389685001704
Pfkp	805.373328575243	-0.005518896017295	0.00841182774916137	-0.656087616373887	0.51176775181244	0.943774719759068
Wdr37	816.611187895171	-0.00341569655800501	0.00421710648755363	-0.809962131164129	0.417961940728192	0.914885938119376
Idi1	120.155845149225	-0.0491701014569377	0.0279979560217679	-1.75620325350568	0.0790537093771937	0.565112676393387
Gtpbp4	616.582674508664	-0.00195052702309961	0.00645152325358811	-0.302335889747401	0.762396021619088	0.983924504004863
Larp4b	2328.39289738976	-0.00832973019765228	0.00388098368221288	-2.14629353785451	0.0318495668460204	0.379204733848176
Dip2c	926.406072460995	-0.00187332340428131	0.00421017657843729	-0.444951267335357	0.656354972097404	0.967859777457905
Zmynd11	1525.24903697818	-0.00135694123071203	0.00382327360677727	-0.354916066772378	0.722652471513682	0.980039332446995
Chrm3	4.13398926833039	0.0131115419713883	0.046975032158525	0.27911725376028	0.780154842529273	0.98610916571764
Ryr2	3985.62717449895	-0.0259833017145613	0.0113855671714134	-2.28212625013531	0.0224818876201603	0.323233399069387
Gm10336	355.108600816237	-0.0127219210643083	0.00834684412680803	-1.524159415347	0.127468893464848	0.670842856649299
Mtr	1057.27455168968	-0.00467040315355352	0.00596280993148453	-0.7832554126693	0.433477140635152	0.922621037581785
Heatr1	985.433601254148	-0.0135846086192324	0.00872511571449492	-1.55695455094819	0.119481276401749	0.656815665148484
Lgals8	1204.32290622755	-0.000120509725051324	0.00324733907401631	-0.0371102993264813	0.970397060011302	0.997154065515598
Edaradd	15.2724373547355	-0.00726435986426742	0.0208857165780414	-0.347814729608317	0.727979326916267	0.98044509596051
Ero1lb	350.382393973594	-0.0137942182801047	0.00546422624348912	-2.52445957861666	0.011587633009444	0.220210552671353
Gpr137b-ps	264.024678996604	-0.00379422626152474	0.00763503391134239	-0.496949496961388	0.61922466573222	0.963294338067616
Gpr137b	169.210103412612	-0.00201930716782554	0.0104761604178087	-0.192752600885423	0.847152726270076	0.98925529157635
Nid1	4.31908444655276	-0.0414283995971562	0.0480275729024491	-0.862596152449827	0.388359546540474	0.904727252246688
Lyst	5405.89781117034	0.00591708449196426	0.00466761436169091	1.26768923768173	0.204908949657215	0.782544311497929
Gng4	1.9012654253529	0.0368597991669409	0.0628005067952111	0.586934740624603	0.557247536474874	0.951972718385248
B3galnt2	355.778681789403	-0.00124035828260787	0.00602566230489071	-0.205845966774663	0.836911233708841	0.988522877133764
Tbce	254.833132433799	0.00654078903860736	0.00623616821256605	1.04884743574227	0.294248341286698	0.846225052302722
Ggps1	313.625837737115	-0.00715318089390887	0.00690791035217017	-1.03550575054317	0.300432782274044	0.849746214843408
Arid4b	1477.85532046704	-0.00471775667589806	0.00572549848766269	-0.823990554894721	0.409944924704086	0.911976688983503
Mrpl32	104.985480500502	0.00114181330029865	0.00928638574930876	0.122955618162173	0.902142242785908	0.991237894840908
Psma2	423.787041199929	-0.0012417854792758	0.00722080514710976	-0.17197327084402	0.863458542683508	0.989305389795036
AW209491	131.458794583421	-0.00153143825049914	0.00766982151131276	-0.19967065051518	0.841738169020295	0.988756490482285
Gli3	1.34090326704359	0.119204667526029	0.0761819382076296	1.56473660726698	0.117644681202689	NA
Inhba	15.3406029278661	-0.0678976849289455	0.0335597273050104	-2.02318941128012	0.0430536229553273	0.430354440856769
Sugct	12.0997227370684	0.00175658745025751	0.0222970554852539	0.0787811400217947	0.937206705497899	0.993615298244628
Mplkip	369.902525491631	0.00235113098329252	0.00730611743492077	0.321803064929522	0.747601892238238	0.981969415179955
Cdk13	2302.93151743659	-0.00149899837788823	0.00422437372927421	-0.354845114081744	0.72270562862305	0.980039332446995
Mir466i	1.70978409247294	-0.073468550914039	0.0701974423040247	-1.04659868654255	0.295284707958909	0.846633829602007
Rala	451.700717803389	-0.0110911920093625	0.00495693441062736	-2.2375103421953	0.0252530041421438	0.341652251453249
Yae1d1	115.070773685278	-0.0106700959045271	0.010807451957556	-0.987290616366524	0.323500189491802	0.865673830358242
Vps41	838.556368644371	-0.00101308892055082	0.00528979827322265	-0.19151749617356	0.84812017427338	0.98925529157635
Stard3nl	175.082443037915	-0.000519808870626231	0.00775284300588866	-0.0670475166634241	0.946543875449836	0.994394369015926
Gpr141	3.88340565726511	0.00614617276580521	0.0398333788622971	0.154297047886707	0.87737552488906	0.991237894840908
Elmo1	1926.2375023724	0.00192924110444089	0.0036848009652081	0.523567248993035	0.600579565827172	0.960512457371282
Aoah	371.106369559603	0.0147042164477518	0.0125637873969923	1.17036495310895	0.241854133180614	0.808710013280658
Trim27	522.015564261174	-0.00153282774007396	0.00638220619121881	-0.240172080648688	0.810196856722605	0.986279692856093
Zscan12	176.904123258561	-0.000151226168835363	0.00664219148668512	-0.02276751116533	0.981835723637897	0.999173987947584
Zkscan3	527.177552789371	0.00190174176268542	0.00568012577520845	0.334806276823269	0.737771225302666	0.980760438219207
Mir6942	10.3164845616566	-0.0128374232284804	0.0291226646290282	-0.440805241965552	0.659353998280942	0.968144990524896
Pgbd1	9.59018359155197	0.043032379455347	0.0267788009994272	1.60695691551939	0.108063819684885	0.634796730688213
Zscan26	1306.16517286578	-0.00292955631091737	0.0061241716655128	-0.478359600436196	0.632394282657943	0.963922889720264
Mir1896	1.85250663349201	-0.045585326201724	0.0666844089616192	-0.683597964075247	0.494229070640241	0.939547669785
Nkapl	18.4248646948548	-0.0095692087429895	0.0193814976563274	-0.493729066384377	0.621497534685233	0.963778608106745
Zkscan4	75.5264570830469	-0.00785602833918759	0.0102170388311779	-0.768914405533473	0.441944125030319	0.925490498410341
Zkscan8	461.050363296691	0.00652818484121445	0.00515356800291874	1.26673109533379	0.205251457385941	0.782870104175898
Hist1h2bl	38.7391846677163	0.0127959842993601	0.021033786079644	0.608353828973458	0.542952826783184	0.949321742435391
Hist1h2ai	34.4298951693523	-0.0025295215022674	0.0223459273664083	-0.113198322933329	0.909873325228197	0.991237894840908
Hist1h3h	208.602272716409	0.0108255112518736	0.0227918247210747	0.474973433867435	0.634805908804906	0.963922889720264
Hist1h2bm	55.7200105955665	0.019553606692652	0.0265269097201586	0.737123430468521	0.461047291703316	0.933014092407216
Hist1h4j	24.5466641444348	-0.000731459806818948	0.0203633347804855	-0.0359204332052684	0.971345803038339	0.997154065515598
Hist1h4k	336.898805226845	0.00879146820254428	0.0122292796116738	0.718886842210408	0.472210644202129	0.934729141344709
Hist1h2ak	740.085057938512	0.00187844840245473	0.0168408789370786	0.111540995542635	0.911187358661307	0.991237894840908
Hist1h2bn	431.840882852026	0.00124617118337385	0.0198190754367429	0.0628773621328244	0.949864161567976	0.99449484584538
Hist1h1b	227.4944399985	0.0163254258498432	0.0280228656014398	0.582575175645292	0.560179320800987	0.953225697303159
Hist1h3i	58.8913341211666	0.0205459003751159	0.0151950547390614	1.35214388680676	0.176329290210701	0.748306315552075
Hist1h2an	484.712930221351	-0.00254038539153353	0.0124503271885658	-0.204041657143484	0.838320945918872	0.988522877133764
Hist1h2bp	23.8725221401336	0.0238658327411127	0.025321467024396	0.942513825052837	0.345929636382971	0.879782373354292
Hist1h4n	64.7873493208982	0.0159311110786343	0.0108447206545687	1.46901995782831	0.141827376053036	0.695931547852696
Zfp184	2.60707783315893	-0.0380620976702085	0.0516397712631609	-0.737069447427267	0.46108011777321	0.933014092407216
Prss16	2.24951421802813	0.101139721613144	0.0604816115680343	1.672239197849	0.094477163882677	0.608319871164798
Hist1h2ah	254.946252055221	0.00554091257304603	0.0139181436826097	0.39810715418675	0.690551201050949	0.974561055984818
Hist1h2bk	349.529826776041	0.00415801008650375	0.0197507093953278	0.21052459449823	0.83325825812197	0.988522877133764
Hist1h4i	77.5323425513858	-0.00431331136840743	0.0118621400445592	-0.363620000455637	0.716141789536232	0.979497157301168
Hist1h2ag	120.060890557499	0.0106004885498042	0.0147158784679579	0.720343578053156	0.47131347985225	0.934593866933056
Hist1h2bj	155.91627460393	-0.000612698274389974	0.0141716089137504	-0.0432342070769033	0.965514837267818	0.996542329936047
Zfp322a	418.886551695532	-0.00544185515455977	0.00727591801780824	-0.747926947670452	0.454504222286092	0.931484905655447
Abt1	186.251629490322	0.00255077357405206	0.00760755377190507	0.335294846481682	0.737402680879035	0.980760438219207
C230035I16Rik	0.934893119949485	0.0834751187575799	0.0847602779762581	0.984837718217039	0.324703790150474	NA
Hist1h4h	217.151087292028	0.00536139489709561	0.00885819648188176	0.605246779980735	0.545015037327546	0.950377856770927
Hist1h2af	403.5649023215	0.00799287677798721	0.0393776080389151	0.202980251367432	0.839150468025984	0.988522877133764
Hist1h3g	13.4894999261444	0.0309654388712016	0.0310836442295208	0.996197184685089	0.319154347044877	0.863374918716477
Hist1h2bh	324.260805420519	0.00210832160267789	0.00946931102911965	0.222647835327667	0.823809603563692	0.98794683987093
Hist1h3f	65.3378734311631	0.0138709398577536	0.0176391594962183	0.786371927796642	0.43164962462253	0.922116298411554
Hist1h4f	94.3386004898404	0.0151948156867646	0.0181689787198691	0.836305436922988	0.402983095284091	0.911824238277368
Hist1h1d	1206.02108893989	0.0181231703760508	0.0122001706175887	1.48548499394943	0.13741539559285	0.689937374748484
Hist1h3e	261.815055413668	0.0141041993926183	0.0127787381812084	1.10372395087952	0.269712902731723	0.8286597072995
Hist1h2ae	75.1234280302379	0.00310103140198382	0.0126643385055803	0.244863274984115	0.80656229846791	0.98610916571764
Hist1h2bg	480.400315734297	0.00191478541077972	0.00712787576821707	0.268633387147077	0.788211817144473	0.98610916571764
Hist1h2bf	157.435455467431	-0.0198815639892242	0.0138215522142076	-1.43844654211756	0.150307395035307	0.714274419231013
Hist1h2ad	44.7952752081853	0.00390572013487818	0.0201151886138331	0.194167711268302	0.84604456437959	0.98925529157635
Hist1h3d	175.380863183415	0.0144553699279097	0.0115040725816626	1.25654370009378	0.208918912308145	0.784389876561271
Hist1h4d	469.83186254853	0.000880919443720691	0.00579011408361584	0.152141983905535	0.879074951252952	0.991237894840908
Hist1h2be	581.571370596795	0.014394241182162	0.00834709110478927	1.72446197141698	0.0846244784227239	0.578329866502156
Hist1h1e	3089.91388744809	0.0151484027213494	0.010480353316003	1.44540954532692	0.148342883832477	0.710774866106519
Hist1h2ac	199.58808375176	-0.00529265385430014	0.0106527369159753	-0.496835122846512	0.619305324898075	0.963294338067616
Hist1h2bc	357.338592571498	-0.0029135611626626	0.00666464794955877	-0.437166551738938	0.66199056525478	0.968794782453116
Hist1h1t	1.90822344627294	-0.043152240210947	0.0656907708724594	-0.656899586316751	0.511245484248729	0.9436049334599
Hist1h4c	210.274355238486	0.0214005583179023	0.00819506003755501	2.61139738084057	0.00901730459846401	0.19059790850682
Hfe	736.384536569584	0.000255916072151029	0.00511576037937222	0.0500250311142278	0.960102441345485	0.99498723747784
Hist1h1c	2045.54397219562	0.020967405702536	0.00863720107675343	2.42756947721973	0.0152003751237181	0.257090388948129
Hist1h3c	75.4401132208672	0.0162792998989484	0.0351874961571452	0.46264445262732	0.643619239989446	0.964881497788432
Hist1h2bb	124.704565498651	-0.00287994501569777	0.0162725021092225	-0.176982310179917	0.859522284661384	0.98925529157635
Hist1h2ab	129.187574864541	0.0111341817568004	0.0164244234527809	0.677903963497433	0.497832586784297	0.940301818813928
Hist1h3b	130.003966713133	0.0114906568849947	0.0322132456891857	0.356705964865014	0.721311939610305	0.979675815123562
Hist1h4b	42.7077419326655	-0.000530192398311915	0.0190151977487786	-0.0278825603244632	0.977755817881128	0.998708732718506
Hist1h4a	63.0371644817864	-0.00521535514287334	0.0176542591187411	-0.295416256654856	0.767675916158186	0.984666452428702
Hist1h3a	102.965848176149	0.0198558556945371	0.0167320614734386	1.18669511978887	0.235347900708808	0.804703650263096
Hist1h1a	94.1833730647866	-0.0159697158138504	0.0177500107763582	-0.899701753146029	0.368278990172151	0.893570575647994
Slc17a4	2.03110897653711	-0.0687098873710697	0.0569806620877027	-1.20584571771584	0.227876983963089	0.803848885735442
Hist1h2ba	21.3502463113136	-0.00794673481020315	0.0204045104078956	-0.389459715099467	0.696936105572911	0.975690153665969
Lrrc16a	48.2815349824211	-0.0291443862875801	0.0207792488980174	-1.40257169210582	0.160744598101697	0.728531037471761
Cmah	4120.42535058715	0.00992953230431263	0.00739310232194719	1.3430806002557	0.179245876546184	0.753010591151612
Fam65b	1732.08357385899	0.0100776375764373	0.00630405771507524	1.59859538600639	0.109910535616405	0.63853065023216
Gm11346	2.732942508516	0.0695212837007259	0.0547046733457928	1.27084725031216	0.203782995429005	0.780965335459172
Gmnn	50.5425786402976	0.00312674081714441	0.0139895084262047	0.223506124867654	0.823141616738606	0.98794683987093
BC005537	3303.01916609336	-0.00806738956119542	0.00389603219782152	-2.07066809296554	0.038389823954577	0.409820601990942
Acot13	368.323542084301	0.00867384279605234	0.00553782948300766	1.56628925153208	0.117280916164077	0.651999269352074
Tdp2	200.491135225457	-0.00525021809558985	0.00746454983706479	-0.703353612768475	0.481835407169101	0.936465110852493
Aldh5a1	44.9182789582606	0.0163129620943714	0.0141688795740731	1.15132336393215	0.249599228714943	0.813187350046092
9330162012Rik	1.06148780863681	0.0532506536166896	0.0779695950133318	0.682966913033015	0.494627750183067	NA
Gpld1	60.5402867345867	-0.00196045750886135	0.012962932357049	-0.151235650612285	0.879789828594013	0.991237894840908
Mrs2	302.629850116767	0.00703890640320442	0.0068020930855001	1.03481477167802	0.300755423033064	0.849746214843408
Sox4	12.8141432700647	-0.0203486143264696	0.0367482351122017	-0.55373038363176	0.579763378199622	0.956639131337806
Cdkal1	614.065834759898	0.00599772630201169	0.00440075001023219	1.36288730058885	0.172918031650089	0.746316536480662
E2f3	379.701489689298	0.00703382615148165	0.00759349230688543	0.926296605990329	0.354291859261322	0.886746851809256
Mboat1	25.7724259942266	0.0104265826466287	0.0202686952763928	0.514418047360585	0.606959744083009	0.961389685001704
Uqcrfs1	455.052693814457	-0.000801578173744583	0.00551770113943543	-0.14527393809274	0.884494590805678	0.991237894840908
Dusp22	749.707317155164	-0.00537656188626644	0.00652558589802204	-0.823920176714879	0.409984915154843	0.911976688983503
Irf4	1018.02689618004	0.00562696729245335	0.00800780315047622	0.702685516453875	0.482251755702649	0.936465110852493
Exoc2	1025.24346758291	0.00145329352359868	0.00347209327673859	0.418564078717316	0.675534746602365	0.971295170340934
Hus1b	25.5787494578025	0.0147457067015404	0.0185459412052683	0.795090771524262	0.426560702441955	0.920142292260391
Foxq1	142.655059702811	0.0109590173744476	0.0181583533808339	0.603524843062852	0.546159593840032	0.950810330642463
Foxc1	27.3054042700569	0.0418722157100741	0.017044847951365	2.45659074399199	0.0140262373230615	0.245759331576276
Gmds	110.199323171936	-0.00579190423743555	0.0118699027239254	-0.487948753426697	0.625586140351348	0.963922889720264
Wrnip1	347.931803952286	0.00693392323584431	0.00578694035931046	1.19820195220925	0.230838405581565	0.804703650263096
Serpinb1a	2187.22727113242	0.0178508100499146	0.00618517389889314	2.88606437615425	0.00390092356635786	0.110195224585587
Serpinb6b	8.02709637896247	-0.0467553728992859	0.0426619792618086	-1.09594945448632	0.273100894924542	0.831419202135099
Serpinb9	146.154523210989	0.0174058967503399	0.0106388251327371	1.6360732066908	0.101824266960682	0.62367912372123
Serpinb1b	4.40772748763762	-0.00318929155293584	0.056171326300264	-0.0567779285802773	0.954722096010927	0.994891158801511
Serpinb6a	2462.43905844249	0.00751470325128642	0.00825197745764413	0.910654844836647	0.362477263180507	0.890765924950851
1110046J04Rik	7.06515057928128	0.0457623869053195	0.0347272949903502	1.31776422315748	0.187582587889821	0.763882763299032
Nqo2	1164.38992044399	-0.00163249848786488	0.00619813509051333	-0.263385431912179	0.792253517969629	0.98610916571764
Ripk1	2599.49171466327	-0.000112041040665693	0.00410036336966493	-0.0273246613933265	0.978200787262419	0.998947730410195
Bphl	68.0410294446411	-0.00820032689053296	0.0132582077916261	-0.618509456135714	0.536239566420003	0.947692242600344
Tubb2a	693.632935820056	-0.0136321189138998	0.00893736735804902	-1.5252946832965	0.127185613293709	0.670842856649299
4930447K03Rik	8.27947613351054	0.0123795424727274	0.0278336277483267	0.444769276382655	0.656486499510029	0.967859777457905
Tubb2b	62.1388523168221	-0.016408220701003	0.0180394606079005	-0.909573798111065	0.363047322053261	0.890971567124524
Psmg4	199.304530128288	0.013368236938928	0.0114283365507984	1.16974477252283	0.242103694627717	0.808710013280658
Slc22a23	7.73488268489206	-0.0369660677363939	0.0314115222452303	-1.17683146482998	0.239262781191101	0.807440150377497
Pxdc1	3.13087675569255	0.0343005483597532	0.0699333797421961	0.490474627226647	0.623798079930833	0.963922889720264
Prpf4b	2540.85675347757	-0.00530351946006053	0.00564893263611484	-0.938853373140617	0.347806031376529	0.882342716497985
Eci3	2.55333950392586	-0.0144465718526853	0.0551077090202338	-0.262151559364969	0.793204597666259	0.98610916571764
Eci2	336.743467632883	0.000158358010960258	0.00746322730197776	0.0212184360133709	0.983071407780928	0.999173987947584
Cdyl	509.143093430533	-0.00219434253427438	0.00487893692134198	-0.449758332532573	0.652884705325563	0.967106211178413
Rpp40	50.43861196647	0.00831755291648411	0.0123211395706761	0.675063606639082	0.499635354327159	0.940301818813928
Ppp1r3g	7.67573496578546	-0.0082814744968924	0.0329860695591853	-0.251059753634283	0.801767911458442	0.98610916571764
Lyrm4	88.6688251278595	-0.00277057576692675	0.00882022880226223	-0.31411608803347	0.753432871016924	0.983098037572217
Fars2	497.1340534666	0.00109129242000665	0.00620742237840859	0.175804440793737	0.860447580729878	0.98925529157635
F13a1	11111.3828729056	-0.00500740810662628	0.0244000110590641	-0.205221550699508	0.837399032741192	0.988522877133764
Ly86	1498.31003535441	-0.0054588235155351	0.0082527800658612	-0.661452682850025	0.50832204973347	0.942954994699517
Rreb1	5353.52597797636	-0.00271539096952965	0.00384378620321376	-0.706436525335184	0.479916713243244	0.935761756829522
Ssr1	3004.13636450036	-0.00807381391696352	0.0051832688473883	-1.55766836617624	0.119311883084359	0.656815665148484
Cage1	22.4009011836519	0.0088940800213375	0.0223208474412418	0.398465158849842	0.69028733575684	0.974442587665489
Riok1	436.520381983594	0.00433768155124449	0.00559220899576138	0.77566513600122	0.43794673021607	0.924892842814811
Dsp	13.7106673790693	-0.124482616032385	0.0369788161288301	-3.36632237221173	0.000761776256736693	0.0345695525581086
Snrnp48	412.052670169601	-0.00557071439965617	0.00719987634549351	-0.773723621398435	0.439094248143558	0.924892842814811
Bmp6	44.5492257751383	-0.00543828022419374	0.0136223838910193	-0.399216485726774	0.689733696984024	0.974273758098465
Txndc5	1754.28630112437	-0.00783505010242147	0.00667091259818041	-1.17450948233958	0.240191016088984	0.807440150377497
Bloc1s5	149.104646055475	-0.0007831612527851	0.00701617732058463	-0.111622214918571	0.911122957139821	0.991237894840908
Eef1e1	63.8301994126445	-0.0174131645792655	0.0128766499397632	-1.35230550342862	0.176277604578589	0.748306315552075
Slc35b3	174.76596175991	0.00146166722922496	0.00674791913200361	0.2166100690645	0.828512238060568	0.988066129844861
5033403F01Rik	2.43803572325924	0.0106719046094252	0.059922203417619	0.178095997823194	0.858647585063383	0.98925529157635
Ofcc1	344.401766116247	0.0746430477462108	0.0192501717113589	3.87752633407245	0.000105523908675554	0.00734736077856648
Tfap2a	4.64146696570556	0.0248082561309011	0.038605892745805	0.642602835122802	0.520481842973717	0.945144988186995
Gcnt2	23.448367647879	0.00106472304976457	0.0235746265142737	0.0451639413723019	0.963976635522827	0.996542329936047
Pak1ip1	547.111037822057	0.00269035541671615	0.00455499008303613	0.590639138103874	0.554762235259431	0.951972718385248
Tmem14c	436.243956093203	0.00603409416667124	0.00604015794821742	0.99899608891056	0.317796585917367	0.862269857950387
Smim13	217.563683353692	-0.0121947266230122	0.00791647475475678	-1.5404238629934	0.123457068384638	0.664272694546783
Nedd9	3277.40580936332	-0.00507749683934026	0.00481217522963613	-1.0551354838598	0.29136336547794	0.843518134891807
Tmem170b	1986.55881633567	-0.00597601516084453	0.00600584723579028	-0.995032828213149	0.319720298244708	0.863494070377718
Gm5082	11.9715336928249	0.0128030562683449	0.0253072533910016	0.505904614401861	0.612923612810137	0.962227445876878
Hivep1	1439.7729979246	0.0136979313640567	0.00613895902615221	2.23131174287089	0.0256604863686695	0.344573189204755
Phactr1	244.420718143497	0.0123794183048562	0.00819271913490754	1.51102681551843	0.130781618932632	0.677469772180563
Tbc1d7	24.1457985450827	0.000223007100279676	0.0194311421398179	0.011476788069122	0.990843049012989	0.999173987947584
Gfod1	553.315127530176	0.0109034579088182	0.00765486877946031	1.42438207929503	0.154335898978068	0.718043599438085
Sirt5	53.2196912913383	-0.000925435635042331	0.0120257713494216	-0.0769543680943878	0.9386598462512	0.993615298244628
Nol7	466.087066380068	-0.00322153969448264	0.00745430737495771	-0.432171566375866	0.665616723272737	0.969568849709319
Ranbp9	1987.59324450997	-0.000609931468461727	0.00709711094348676	-0.0859408107494051	0.931513469216279	0.993217274220755
Mcur1	891.948915422312	0.00323071405749302	0.00445432803982463	0.725297739324159	0.468269392333175	0.933626627521255
Cd83	7.96266557541865	-0.0216393008464899	0.0338738493474166	-0.638820248167049	0.522939874437202	0.945539219146535
Jarid2	970.031327828099	-0.00225483118169618	0.00666265280195408	-0.33842843814927	0.735040346565897	0.980760438219207
Dtnbp1	432.432934416271	0.00676771490039225	0.00568169800102095	1.1911430173121	0.233597444875321	0.804703650263096
Mylip	832.614861677857	0.034398715260345	0.0203032112352951	1.69424998152737	0.0902177908241108	0.596302233999847
Gmpr	4.74913497685066	-0.00472238127861726	0.0366570684378141	-0.128825939439986	0.897495379849184	0.991237894840908
Atxn1	1766.26213813341	-0.00815666822521328	0.00556221385349828	-1.46644275823434	0.14252770486549	0.696649525089269
Fam8a1	174.631275876263	-0.0109488554733889	0.00903492104678672	-1.21183742687856	0.225574618466091	0.801535426046554
Nup153	1743.25875571624	0.0010183687392478	0.00479532924080567	0.212366802800949	0.831820882613617	0.988161599185818
Kif13a	2103.12169607695	-0.00371947172206849	0.00390950259011794	-0.951392571390082	0.341405129943292	0.877227384275729
Nhlrc1	19.930862552787	-0.0259817425475869	0.0225837208865396	-1.150463321705	0.249953092624689	0.813440806676502
Tpmt	39.2635188661498	-0.00189777385093067	0.0139010231028054	-0.136520444351155	0.891409863601951	0.991237894840908
Kdm1b	377.632312633295	-0.0042365970506424	0.00654573964833808	-0.647229691104204	0.517483297836172	0.943839715113049
Dek	1971.17218624453	0.000989478965448939	0.00509175438628328	0.194329673111198	0.845917752701165	0.98925529157635
Rnf144b	1232.76729259936	-0.00621045739353248	0.0120721475577443	-0.514445119546975	0.606940820752322	0.961389685001704
A930002C04Rik	0.780884220515368	0.0164935780427145	0.10336182176971	0.159571278450008	0.873218805498999	NA
Id4	2.7783478184587	0.0738216119361138	0.0492611892749745	1.49857551193179	0.133983789452055	0.684324252203162
Zfp169	375.984362486084	0.0119678264665302	0.00537321184181509	2.22731334979107	0.0259263389385369	0.345781895101387
Mirlet7d	1.73612099026098	0.146998825270952	0.0735379382711205	1.99895222421106	0.0456135233597909	0.445901229045058
Mirlet7f-1	3.30672175278145	-0.00574147658720117	0.0607205877385053	-0.0945556820353416	0.924667752660201	0.993217274220755
Mirlet7a-1	3.68744899151457	0.0132413538862541	0.0406636889087858	0.325630906629161	0.744703625514528	0.980760438219207
Ptpdc1	53.9151233665854	0.0046099750681393	0.0124451438537068	0.370423606374483	0.711066887456147	0.978500446791056
Phf2	1402.78164522243	-0.00157596294913385	0.00420938567977261	-0.374392623775681	0.708112229958821	0.97831089895115
Fam120a	5950.30790586282	-0.00183258300160295	0.00309693132109622	-0.591741569830574	0.554023655368139	0.951972718385248
Fam120aos	59.6953734992148	0.0269336386732717	0.01277218801605	2.10877248592222	0.0349642246159805	0.397714050376339
